name,type,required,default,example,enum,description,path,interface_id,is_amount_field,is_quantity_field,is_time_field,is_status_field,is_id_field,suggested_db_column
remark,string,是,,库存初始化,,备注,data[].remark,LX-6F8ABDE7B566,否,否,否,否,否,lx_remark
single_cg_price,number,是,,1.00,,采购单价,data[].single_cg_price,LX-6F8ABDE7B566,是,否,否,否,否,lx_single_cg_price
single_fee_cost,number,是,,0.00,,单位费用成本,data[].single_fee_cost,LX-6F8ABDE7B566,是,否,否,否,否,lx_single_fee_cost
sku,string,是,,AA-组合3,,SKU,data[].sku,LX-6F8ABDE7B566,否,否,否,否,否,lx_sku
statement_id,string,是,,11036,,流水ID,data[].statement_id,LX-6F8ABDE7B566,否,否,否,是,是,lx_statement_id
type,string,是,,1,1 其他入库 2 采购入库 3 调拨入库 10 其它入库（已撤销） 11 其他出库 12 FBA出库 13 调拨出库 14 退货出库 15 FBM退货 16 换标入库 17 加工入库 18 拆分入库 20 采购入库（已撤销） 21 库存调整 23 委外入库 25 盘盈入库 32 委外出库 33 盘亏出库 34 换标出库 35 加工出库 36 拆分出库 43 FBM出库 50 成本补录 110 其它出库（已撤销） 120 FBA出库（已撤销） 130 调拨出库（已撤销） 140 退货出库（已撤销） 210 库存调整（已撤销） 500 成本补录（已撤销）,流水类型： 1 其他入库 2 采购入库 3 调拨入库 10 其它入库（已撤销） 11 其他出库 12 FBA出库 13 调拨出库 14 退货出库 15 FBM退货 16 换标入库 17 加工入库 18 拆分入库 20 采购入库（已撤销） 21 库存调整 23 委外入库 25 盘盈入库 32 委外出库 33 盘亏出库 34 换标出库 35 加工出库 36 拆分出库 43 FBM出库 50 成本补录 110 其它出库（已撤销） 120 FBA出库（已撤销） 130 调拨出库（已撤销） 140 退货出库（已撤销） 210 库存调整（已撤销） 500 成本补录（已撤销）,data[].type,LX-6F8ABDE7B566,是,是,否,否,否,lx_type
type_text,string,是,,其他入库,,流水类型文本,data[].type_text,LX-6F8ABDE7B566,否,否,否,否,否,lx_type_text
ware_house_name,string,是,,测试仓库,,仓库名,data[].ware_house_name,LX-6F8ABDE7B566,否,否,否,否,否,lx_ware_house_name
wid,int,是,,8,,仓库ID,data[].wid,LX-6F8ABDE7B566,否,否,否,否,是,lx_wid
error_details,array,是,,,,错误信息,error_details,LX-6F8ABDE7B566,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-6F8ABDE7B566,否,否,否,否,否,lx_message
request_id,string,是,,CF670F06-BD65-E580-7018-47219C66AC26,,请求链路id,request_id,LX-6F8ABDE7B566,否,否,否,否,是,lx_request_id
response_time,string,是,,2020-05-18 11:23:47,,响应时间,response_time,LX-6F8ABDE7B566,否,否,是,否,否,lx_response_time
total,int,是,,1,,总数目,total,LX-6F8ABDE7B566,否,否,否,否,否,lx_total
code,int,是,,,,响应码,code,LX-6F96FE519F29,否,否,否,否,否,lx_code
data,array,是,,,,返回数据,data,LX-6F96FE519F29,否,否,否,否,否,lx_data
action,string,是,,示例值,,操作类型,data[].action,LX-6F96FE519F29,否,否,否,否,否,lx_action
datetime,string,是,,2024-01-01 16:35:53,,datetime（日期格式：yyyy-MM-dd hh:mm:ss）,data[].datetime,LX-6F96FE519F29,否,否,是,否,否,lx_datetime
detail,string,是,,示例值,,操作详情,data[].detail,LX-6F96FE519F29,否,否,否,否,否,lx_detail
userId,long,是,,1234567890,,操作人ID,data[].userId,LX-6F96FE519F29,否,否,否,否,否,lx_user_id
userName,string,是,,示例名称,,操作人,data[].userName,LX-6F96FE519F29,否,否,否,否,否,lx_user_name
error_details,array,是,,,,错误详情,error_details,LX-6F96FE519F29,否,否,否,否,否,lx_error_details
message,string,是,,,,提示信息,message,LX-6F96FE519F29,否,否,否,否,否,lx_message
request_id,string,是,,,,请求id,request_id,LX-6F96FE519F29,否,否,否,否,是,lx_request_id
response_time,string,是,,,,响应时间,response_time,LX-6F96FE519F29,否,否,是,否,否,lx_response_time
total,int,是,,,,总记录数,total,LX-6F96FE519F29,否,否,否,否,否,lx_total
code,int,是,,0,,状态码，0 成功,code,LX-7106755764A4,否,否,否,是,否,lx_code
data,object,是,,,,响应数据,data,LX-7106755764A4,否,否,否,否,否,lx_data
address,string,是,,null,,地址,data.address,LX-7106755764A4,否,否,否,否,否,lx_address
amount,number,是,,1.9400,,账单金额,data.amount,LX-7106755764A4,是,否,否,否,否,lx_amount
currency_code,string,是,,USD,,符号币种,data.currency_code,LX-7106755764A4,否,否,否,否,否,lx_currency_code
currency_icon,string,是,,$,,币种符号,data.currency_icon,LX-7106755764A4,否,否,否,否,否,lx_currency_icon
from_date,string,是,,2023-01-02,,账单周期开始时间,data.from_date,LX-7106755764A4,否,否,是,否,否,lx_from_date
invoice_date,string,是,,2023-01-05,,发票时间,data.invoice_date,LX-7106755764A4,否,否,是,否,否,lx_invoice_date
invoice_id,string,是,,TRF6K4FJN-1,,广告发票编号,data.invoice_id,LX-7106755764A4,否,否,否,否,是,lx_invoice_id
payment_method,string,是,,UNIFIED_BILLING,,付款类型,data.payment_method,LX-7106755764A4,否,否,否,否,否,lx_payment_method
to_date,string,是,,2023-01-06,,账单周期结算时间,data.to_date,LX-7106755764A4,否,否,是,否,否,lx_to_date
error_details,array,是,,,,错误信息,error_details,LX-7106755764A4,否,否,否,否,否,lx_error_details
message,string,是,,success,,提示消息,message,LX-7106755764A4,否,否,否,否,否,lx_message
request_id,string,是,,81CA6A9A-A5C4-8B5E-5FED-E1C2EC04753C,,请求链路id,request_id,LX-7106755764A4,否,否,否,否,是,lx_request_id
response_time,string,是,,2023-04-07 12:11:12,,响应时间,response_time,LX-7106755764A4,否,否,是,否,否,lx_response_time
code,int,是,,0,,状态码，0 成功,code,LX-71422945ADAC,否,否,否,是,否,lx_code
data,array,是,,,,响应数据,data,LX-71422945ADAC,否,否,否,否,否,lx_data
create_by,string,是,,2022-06-22 18:21:24,,创建时间,data[].create_by,LX-71422945ADAC,否,否,是,否,否,lx_create_by
create_by_name,string,是,,jack,,创建人名称,data[].create_by_name,LX-71422945ADAC,否,否,否,否,否,lx_create_by_name
global_tag_id,string,是,,907197381346419251,,标签id,data[].global_tag_id,LX-71422945ADAC,否,否,否,否,是,lx_global_tag_id
modify_by,string,是,,2022-06-23 11:06:38,,更新时间,data[].modify_by,LX-71422945ADAC,否,否,是,否,否,lx_modify_by
modify_by_name,string,是,,lucy,,最后编辑人名称,data[].modify_by_name,LX-71422945ADAC,否,否,否,否,否,lx_modify_by_name
relation_count,int,是,,1,,标签条目,data[].relation_count,LX-71422945ADAC,否,是,否,否,否,lx_relation_count
tag_name,string,是,,家电大卖,,标签名称,data[].tag_name,LX-71422945ADAC,否,否,否,否,否,lx_tag_name
tag_object,string,是,,ASIN,,标签对象,data[].tag_object,LX-71422945ADAC,否,否,否,否,否,lx_tag_object
type,string,是,,商品标签,,标签类型,data[].type,LX-71422945ADAC,否,否,否,否,否,lx_type
error_details,array,是,,,,错误信息,error_details,LX-71422945ADAC,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-71422945ADAC,否,否,否,否,否,lx_message
request_id,string,是,,77ac259a67d5462594c83b80669b6eae.1692331008758,,请求链路id,request_id,LX-71422945ADAC,否,否,否,否,是,lx_request_id
response_time,string,是,,2023-08-18 11:56:49,,响应时间,response_time,LX-71422945ADAC,否,否,是,否,否,lx_response_time
total,int,是,,19,,总数,total,LX-71422945ADAC,否,否,否,否,否,lx_total
code,number,是,,0,,状态码，0 成功,code,LX-715956D8FA89,否,否,否,是,否,lx_code
data,array,是,,,,响应数据(空),data,LX-715956D8FA89,否,否,否,否,否,lx_data
error_details,array,是,,,,错误信息,error_details,LX-715956D8FA89,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-715956D8FA89,否,否,否,否,否,lx_message
request_id,string,是,,99C3E97E-821D-911A-CEA5-C9212020038F,,请求链路id,request_id,LX-715956D8FA89,否,否,否,否,是,lx_request_id
response_time,string,是,,2025-02-18 14:15:38,,响应时间,response_time,LX-715956D8FA89,否,否,是,否,否,lx_response_time
total,number,是,,0,,总数,total,LX-715956D8FA89,否,否,否,否,否,lx_total
code,int,是,,,,响应码,code,LX-725F26FDC523,否,否,否,否,否,lx_code
data,object,是,,,,返回数据,data,LX-725F26FDC523,否,否,否,否,否,lx_data
providers,array,是,,,,物流商列表,data.providers,LX-725F26FDC523,否,否,否,否,否,lx_providers
code,string,否,,,,物流商代码,data.providers[].code,LX-725F26FDC523,否,否,否,否,否,lx_code
contactName,string,否,,,,联系人,data.providers[].contactName,LX-725F26FDC523,否,否,否,否,否,lx_contact_name
contactPhone,string,否,,,,联系电话,data.providers[].contactPhone,LX-725F26FDC523,否,否,否,否,否,lx_contact_phone
createdAt,long,否,,,,创建时间，Unix时间戳（秒）,data.providers[].createdAt,LX-725F26FDC523,否,否,是,否,否,lx_created_at
creatorId,long,否,,,,创建人id,data.providers[].creatorId,LX-725F26FDC523,否,否,否,否,否,lx_creator_id
creatorName,string,否,,,,创建人名,data.providers[].creatorName,LX-725F26FDC523,否,否,否,否,否,lx_creator_name
enabled,int,否,,,,是否启用 0禁用 1 启用,data.providers[].enabled,LX-725F26FDC523,否,否,否,否,否,lx_enabled
isAuth,int,否,,,,是否api对接 0 否 1 是,data.providers[].isAuth,LX-725F26FDC523,否,否,否,否,否,lx_is_auth
logisticsType,int,否,,,,类型 0 API物流 1 自定义物流 2 第三方仓物流 3 头程物流 4 平台物流,data.providers[].logisticsType,LX-725F26FDC523,否,否,否,否,否,lx_logistics_type
name,string,否,,,,物流商名,data.providers[].name,LX-725F26FDC523,否,否,否,否,否,lx_name
payMethod,int,否,,,,结算方式,data.providers[].payMethod,LX-725F26FDC523,否,否,否,否,否,lx_pay_method
providerId,string,否,,,,物流商id,data.providers[].providerId,LX-725F26FDC523,否,否,否,否,否,lx_provider_id
remark,string,否,,,,备注,data.providers[].remark,LX-725F26FDC523,否,否,否,否,否,lx_remark
status,int,否,,,,授权状态 0 未授权 1 已授权,data.providers[].status,LX-725F26FDC523,否,否,否,是,否,lx_status
supplierCode,int,否,,,,授权方code,data.providers[].supplierCode,LX-725F26FDC523,否,否,否,否,否,lx_supplier_code
supplierName,string,否,,,,授权方,data.providers[].supplierName,LX-725F26FDC523,否,否,否,否,否,lx_supplier_name
total,int,是,,100,,总记录数,data.total,LX-725F26FDC523,否,否,否,否,否,lx_total
error_details,array,是,,,,错误详情,error_details,LX-725F26FDC523,否,否,否,否,否,lx_error_details
message,string,是,,,,提示信息,message,LX-725F26FDC523,否,否,否,否,否,lx_message
request_id,string,是,,,,请求id,request_id,LX-725F26FDC523,否,否,否,否,是,lx_request_id
response_time,string,是,,,,响应时间,response_time,LX-725F26FDC523,否,否,是,否,否,lx_response_time
total,int,是,,,,总记录数,total,LX-725F26FDC523,否,否,否,否,否,lx_total
code,int,是,,0,,状态码，0：成功,code,LX-727003CFF7B4,否,否,否,是,否,lx_code
data,object,是,,,,响应数据,data,LX-727003CFF7B4,否,否,否,否,否,lx_data
list,array,是,,,,列表数据,data.list,LX-727003CFF7B4,否,否,否,否,否,lx_list
amount,double,是,,35.50,,金额,data.list[].amount,LX-727003CFF7B4,是,否,否,否,否,lx_amount
amountType,string,是,,Commission,,费用名称,data.list[].amountType,LX-727003CFF7B4,是,否,否,否,否,lx_amount_type
baseCommissionRate,double,是,,0.15,,基础佣金费率,data.list[].baseCommissionRate,LX-727003CFF7B4,是,否,否,否,否,lx_base_commission_rate
campaignId,string,是,,C10001,,广告活动ID,data.list[].campaignId,LX-727003CFF7B4,否,否,否,否,否,lx_campaign_id
chargeSavings,double,是,,2.00,,费用补贴,data.list[].chargeSavings,LX-727003CFF7B4,是,否,否,否,否,lx_charge_savings
commissionIncentiveProgram,string,是,,Incentive,,平台激励项目,data.list[].commissionIncentiveProgram,LX-727003CFF7B4,是,否,否,否,否,lx_commission_incentive_program
commissionRate,double,是,,0.12,,佣金费率,data.list[].commissionRate,LX-727003CFF7B4,是,否,否,否,否,lx_commission_rate
commissionRule,string,是,,Standard,,佣金规则,data.list[].commissionRule,LX-727003CFF7B4,是,否,否,否,否,lx_commission_rule
commissionSaving,double,是,,1.50,,佣金折扣,data.list[].commissionSaving,LX-727003CFF7B4,是,否,否,否,否,lx_commission_saving
companyId,long,是,,10001,,公司ID,data.list[].companyId,LX-727003CFF7B4,否,否,否,否,否,lx_company_id
contractCategory,string,是,,Electronics,,品类大类,data.list[].contractCategory,LX-727003CFF7B4,否,否,否,否,否,lx_contract_category
currency,string,是,,USD,,币种,data.list[].currency,LX-727003CFF7B4,否,否,否,否,否,lx_currency
currencyIcon,string,是,,$,,币种图标,data.list[].currencyIcon,LX-727003CFF7B4,否,否,否,否,否,lx_currency_icon
customerOrderLineNo,string,是,,COL-10001,,客户子单号,data.list[].customerOrderLineNo,LX-727003CFF7B4,否,否,否,否,是,lx_customer_order_line_no
customerOrderNo,string,是,,CO-10001,,客户单号,data.list[].customerOrderNo,LX-727003CFF7B4,否,否,否,否,是,lx_customer_order_no
customerPromoType,string,是,,Coupon,,卖家促销类型,data.list[].customerPromoType,LX-727003CFF7B4,否,否,否,否,否,lx_customer_promo_type
deleteFlag,int,是,,0,,删除标识,data.list[].deleteFlag,LX-727003CFF7B4,否,否,否,否,是,lx_delete_flag
fulfillmentDetails,string,是,,WFS fulfillment,,发货说明,data.list[].fulfillmentDetails,LX-727003CFF7B4,否,否,否,否,否,lx_fulfillment_details
fulfillmentType,string,是,,WFS,,发货类型,data.list[].fulfillmentType,LX-727003CFF7B4,否,否,否,否,否,lx_fulfillment_type
id,long,是,,100001,,主键ID,data.list[].id,LX-727003CFF7B4,否,否,否,否,是,lx_id
incentiveProgramName,string,是,,Pro Seller,,激励项目名称,data.list[].incentiveProgramName,LX-727003CFF7B4,否,否,否,否,否,lx_incentive_program_name
itemCondition,string,是,,New,,商品属性,data.list[].itemCondition,LX-727003CFF7B4,否,否,否,否,否,lx_item_condition
originalCharge,double,是,,10.00,,费用原值,data.list[].originalCharge,LX-727003CFF7B4,是,否,否,否,否,lx_original_charge
originalCommission,double,是,,6.00,,佣金原值,data.list[].originalCommission,LX-727003CFF7B4,是,否,否,否,否,lx_original_commission
partnerGtin,string,是,,00012345678905,,GTIN,data.list[].partnerGtin,LX-727003CFF7B4,否,否,否,否,否,lx_partner_gtin
partnerItemId,string,是,,MSKU-001,,MSKU,data.list[].partnerItemId,LX-727003CFF7B4,否,否,否,否,否,lx_partner_item_id
partnerItemName,string,是,,Wireless Mouse,,商品标题,data.list[].partnerItemName,LX-727003CFF7B4,否,否,否,否,否,lx_partner_item_name
periodEndDate,string,是,,2026-01-31,,周期结束日期,data.list[].periodEndDate,LX-727003CFF7B4,否,否,是,否,否,lx_period_end_date
periodStartDate,string,是,,2026-01-01,,周期开始日期,data.list[].periodStartDate,LX-727003CFF7B4,否,否,是,否,否,lx_period_start_date
platformCode,string,是,,walmart,,平台码,data.list[].platformCode,LX-727003CFF7B4,否,否,否,否,否,lx_platform_code
productTaxCode,string,是,,2038710,,商品税代码,data.list[].productTaxCode,LX-727003CFF7B4,否,否,否,否,否,lx_product_tax_code
productType,string,是,,Mouse,,品类小类,data.list[].productType,LX-727003CFF7B4,否,否,否,否,否,lx_product_type
purchaseOrderLineNo,string,是,,POL-10001,,平台子单号,data.list[].purchaseOrderLineNo,LX-727003CFF7B4,否,否,否,否,是,lx_purchase_order_line_no
purchaseOrderNo,string,是,,PO-10001,,平台单号,data.list[].purchaseOrderNo,LX-727003CFF7B4,否,否,否,否,是,lx_purchase_order_no
remark,string,是,,normal,,备注,data.list[].remark,LX-727003CFF7B4,否,否,否,否,否,lx_remark
reportDate,string,是,,2026-01-31,,报告日期,data.list[].reportDate,LX-727003CFF7B4,否,否,是,否,否,lx_report_date
reportId,long,是,,90001,,报告ID,data.list[].reportId,LX-727003CFF7B4,否,否,否,否,否,lx_report_id
reportKey,string,是,,RPT-202601,,报告唯一键,data.list[].reportKey,LX-727003CFF7B4,否,否,否,否,否,lx_report_key
shipQty,int,是,,2,,发货量,data.list[].shipQty,LX-727003CFF7B4,否,是,否,否,否,lx_ship_qty
shipToCity,string,是,,Los Angeles,,收货城市,data.list[].shipToCity,LX-727003CFF7B4,否,否,否,否,否,lx_ship_to_city
shipToCountry,string,是,,US,,收货国,data.list[].shipToCountry,LX-727003CFF7B4,否,是,否,否,否,lx_ship_to_country
shipToState,string,是,,CA,,收货省州,data.list[].shipToState,LX-727003CFF7B4,否,否,否,是,否,lx_ship_to_state
shipToZipcode,string,是,,90001,,收货邮编,data.list[].shipToZipcode,LX-727003CFF7B4,否,否,否,否,否,lx_ship_to_zipcode
shippingMethod,string,是,,Standard,,发货方式,data.list[].shippingMethod,LX-727003CFF7B4,否,否,否,否,否,lx_shipping_method
site,string,是,,US,,站点代码,data.list[].site,LX-727003CFF7B4,否,否,否,否,否,lx_site
siteCode,string,是,,US,,站点,data.list[].siteCode,LX-727003CFF7B4,否,否,否,否,否,lx_site_code
siteDisplay,string,是,,美国,,站点中文展示,data.list[].siteDisplay,LX-727003CFF7B4,否,否,否,否,否,lx_site_display
storeId,long,是,,123456,,店铺ID,data.list[].storeId,LX-727003CFF7B4,否,否,否,否,否,lx_store_id
storeName,string,是,,Walmart US Store,,店铺名,data.list[].storeName,LX-727003CFF7B4,否,否,否,否,否,lx_store_name
totalPayable,double,是,,120.50,,结算金额,data.list[].totalPayable,LX-727003CFF7B4,是,否,否,否,否,lx_total_payable
totalWalmartFundedSavingsProgram,double,是,,3.00,,平台补贴,data.list[].totalWalmartFundedSavingsProgram,LX-727003CFF7B4,否,否,否,否,否,lx_total_walmart_funded_savings_program
transactionDescription,string,是,,Item Sale,,交易描述,data.list[].transactionDescription,LX-727003CFF7B4,否,否,否,否,否,lx_transaction_description
transactionKey,string,是,,TXN-10001,,结算ID,data.list[].transactionKey,LX-727003CFF7B4,否,否,否,否,否,lx_transaction_key
transactionPostedTimestamp,string,是,,2026-01-15 10:30:00,,结算时间,data.list[].transactionPostedTimestamp,LX-727003CFF7B4,否,否,是,否,否,lx_transaction_posted_timestamp
transactionReasonDescription,string,是,,Product charge,,交易说明,data.list[].transactionReasonDescription,LX-727003CFF7B4,否,否,否,否,否,lx_transaction_reason_description
transactionType,string,是,,Sales,,交易类型,data.list[].transactionType,LX-727003CFF7B4,否,否,否,否,否,lx_transaction_type
uniqueNo,string,是,,UNQ-10001,,唯一标识,data.list[].uniqueNo,LX-727003CFF7B4,否,否,否,否,是,lx_unique_no
totalCount,long,是,,1,,总记录数,data.totalCount,LX-727003CFF7B4,否,是,否,否,否,lx_total_count
totalSum,object,是,,,,汇总数据,data.totalSum,LX-727003CFF7B4,否,否,否,否,否,lx_total_sum
amount,double,是,,35.50,,交易金额汇总,data.totalSum.amount,LX-727003CFF7B4,是,否,否,否,否,lx_amount
chargeSavings,double,是,,2.00,,收费节省汇总,data.totalSum.chargeSavings,LX-727003CFF7B4,否,否,否,否,否,lx_charge_savings
commissionSaving,double,是,,1.50,,佣金节省汇总,data.totalSum.commissionSaving,LX-727003CFF7B4,是,否,否,否,否,lx_commission_saving
currency,string,是,,USD,,货币代码,data.totalSum.currency,LX-727003CFF7B4,否,否,否,否,否,lx_currency
currencyIcon,string,是,,$,,货币图标,data.totalSum.currencyIcon,LX-727003CFF7B4,否,否,否,否,否,lx_currency_icon
originalCharge,double,是,,10.00,,原始收费汇总,data.totalSum.originalCharge,LX-727003CFF7B4,否,否,否,否,否,lx_original_charge
originalCommission,double,是,,6.00,,原始佣金汇总,data.totalSum.originalCommission,LX-727003CFF7B4,是,否,否,否,否,lx_original_commission
shipQty,int,是,,2,,发货数量汇总,data.totalSum.shipQty,LX-727003CFF7B4,否,是,否,否,否,lx_ship_qty
totalCount,long,是,,1,,总记录数,data.totalSum.totalCount,LX-727003CFF7B4,否,是,否,否,否,lx_total_count
totalPayable,double,是,,120.50,,应付总额,data.totalSum.totalPayable,LX-727003CFF7B4,否,否,否,否,否,lx_total_payable
totalWalmartFundedSavingsProgram,double,是,,3.00,,Walmart补贴总额,data.totalSum.totalWalmartFundedSavingsProgram,LX-727003CFF7B4,否,否,否,否,否,lx_total_walmart_funded_savings_program
error_details,array,是,,,,数据校验失败时的错误详情,error_details,LX-727003CFF7B4,否,否,否,否,否,lx_error_details
message,string,是,,success,,消息提示,message,LX-727003CFF7B4,否,否,否,否,否,lx_message
request_id,string,是,,a0d54debf93140f3b58d1ed81e8e3583,,请求链路id,request_id,LX-727003CFF7B4,否,否,否,否,是,lx_request_id
response_time,string,是,,2026-05-25 12:00:00,,响应时间,response_time,LX-727003CFF7B4,否,否,是,否,否,lx_response_time
code,number,是,,1,,0成功,code,LX-72966FDD4C29,否,否,否,否,否,lx_code
data,array,是,,详见返回成功示例,,,data,LX-72966FDD4C29,否,否,否,否,否,lx_data
listingPage,object,是,,,,秒杀涉及的Listing信息,data[].listingPage,LX-72966FDD4C29,否,否,否,否,否,lx_listing_page
current,number,是,,2,,,data[].listingPage.current,LX-72966FDD4C29,否,否,否,否,否,lx_current
currentSize,number,是,,1,,,data[].listingPage.currentSize,LX-72966FDD4C29,否,否,否,否,否,lx_current_size
hasNextPage,boolean,是,,false,,,data[].listingPage.hasNextPage,LX-72966FDD4C29,否,否,否,否,否,lx_has_next_page
hasPreviousPage,boolean,是,,true,,,data[].listingPage.hasPreviousPage,LX-72966FDD4C29,否,否,否,否,否,lx_has_previous_page
pageCount,number,是,,2,,,data[].listingPage.pageCount,LX-72966FDD4C29,否,是,否,否,否,lx_page_count
records,array,是,,详见返回成功示例,,当前页数据,data[].listingPage.records,LX-72966FDD4C29,否,否,否,否,否,lx_records
asin,string,是,,B09SB1R9NB,,asin,data[].listingPage.records.asin,LX-72966FDD4C29,否,否,否,否,否,lx_asin
asinUrl,string,是,,https://www.amazon.co.jp/dp/B09SB1R9NB,,asin跳转亚马逊前台链接,data[].listingPage.records.asinUrl,LX-72966FDD4C29,否,否,否,否,否,lx_asin_url
currencyIcon,string,是,,JP¥,,货币icon,data[].listingPage.records.currencyIcon,LX-72966FDD4C29,否,否,否,否,否,lx_currency_icon
itemName,string,是,,モース暗号ブレスレット,,商品标题,data[].listingPage.records.itemName,LX-72966FDD4C29,否,否,否,否,否,lx_item_name
regionName,string,是,,日本,,国家/地区名,data[].listingPage.records.regionName,LX-72966FDD4C29,否,否,否,否,否,lx_region_name
secKIll,object,是,,,,秒杀基本信息,data[].listingPage.records.secKIll,LX-72966FDD4C29,否,否,否,否,否,lx_sec_kill
dealQuantity,string,是,,,,秒杀库存数量,data[].listingPage.records.secKIll.dealQuantity,LX-72966FDD4C29,否,是,否,否,否,lx_deal_quantity
discount,number,是,,2660,,每件商品折扣,data[].listingPage.records.secKIll.discount,LX-72966FDD4C29,否,是,否,否,否,lx_discount
discountPrice,number,是,,0,,秒杀价,data[].listingPage.records.secKIll.discountPrice,LX-72966FDD4C29,是,是,否,否,否,lx_discount_price
salesPrice,number,是,,2660,,优惠价,data[].listingPage.records.secKIll.salesPrice,LX-72966FDD4C29,是,否,否,否,否,lx_sales_price
sellerSku,string,是,,31-250J-NKH6,,seller_sku,data[].listingPage.records.sellerSku,LX-72966FDD4C29,否,否,否,否,否,lx_seller_sku
smallImageUrl,string,是,,https://m.media-amazon.com/images/I/71SLxt+OS8L._SL75_.jpg,,商品缩略图,data[].listingPage.records.smallImageUrl,LX-72966FDD4C29,否,否,否,否,否,lx_small_image_url
storeId,string,是,,31,,店铺id,data[].listingPage.records.storeId,LX-72966FDD4C29,否,否,否,否,否,lx_store_id
storeName,string,是,,非凡-JP,,店铺名,data[].listingPage.records.storeName,LX-72966FDD4C29,否,否,否,否,否,lx_store_name
size,number,是,,1,,,data[].listingPage.size,LX-72966FDD4C29,否,否,否,否,否,lx_size
total,number,是,,2,,,data[].listingPage.total,LX-72966FDD4C29,否,否,否,否,否,lx_total
orderPage,object,是,,,,秒杀涉及的订单信息,data[].orderPage,LX-72966FDD4C29,否,否,否,否,否,lx_order_page
current,number,是,,1,,,data[].orderPage.current,LX-72966FDD4C29,否,否,否,否,否,lx_current
currentSize,number,是,,1,,,data[].orderPage.currentSize,LX-72966FDD4C29,否,否,否,否,否,lx_current_size
hasNextPage,boolean,是,,false,,,data[].orderPage.hasNextPage,LX-72966FDD4C29,否,否,否,否,否,lx_has_next_page
hasPreviousPage,boolean,是,,false,,,data[].orderPage.hasPreviousPage,LX-72966FDD4C29,否,否,否,否,否,lx_has_previous_page
pageCount,number,是,,1,,,data[].orderPage.pageCount,LX-72966FDD4C29,否,是,否,否,否,lx_page_count
records,array,是,,详见返回成功示例,,当前页数据,data[].orderPage.records,LX-72966FDD4C29,否,否,否,否,否,lx_records
amazonOrderId,string,是,,fasdfasdga13241-R,,亚马逊订单号,data[].orderPage.records.amazonOrderId,LX-72966FDD4C29,否,否,否,否,是,lx_amazon_order_id
currencyIcon,string,是,,JP¥,,货币icon,data[].orderPage.records.currencyIcon,LX-72966FDD4C29,否,否,否,否,否,lx_currency_icon
orderItems,array,是,,详见返回成功示例,,订单商品信息,data[].orderPage.records.orderItems,LX-72966FDD4C29,否,否,否,否,否,lx_order_items
asin,string,是,,B09SBF3H99,,asin,data[].orderPage.records.orderItems.asin,LX-72966FDD4C29,否,否,否,否,否,lx_asin
asinUrl,string,是,,https://www.amazon.co.jp/dp/B09SBF3H99,,asin跳转亚马逊前台链接,data[].orderPage.records.orderItems.asinUrl,LX-72966FDD4C29,否,否,否,否,否,lx_asin_url
itemName,string,是,,シンプルなハート型ワックス編みカップルブレスレット (Red),,商品标题,data[].orderPage.records.orderItems.itemName,LX-72966FDD4C29,否,否,否,否,否,lx_item_name
localName,string,是,,KT7XL,,品名,data[].orderPage.records.orderItems.localName,LX-72966FDD4C29,否,否,否,否,否,lx_local_name
localSku,string,是,,SKUKT7XL,,localSku,data[].orderPage.records.orderItems.localSku,LX-72966FDD4C29,否,否,否,否,否,lx_local_sku
promotionId,string,是,,04e2ce6b-c5b6-4244-8100-68b6502d90be,,促销ID,data[].orderPage.records.orderItems.promotionId,LX-72966FDD4C29,否,否,否,否,否,lx_promotion_id
sellerSku,string,是,,09-CJWX-DFQH,,seller_sku,data[].orderPage.records.orderItems.sellerSku,LX-72966FDD4C29,否,否,否,否,否,lx_seller_sku
smallImageUrl,string,是,,https://m.media-amazon.com/images/I/51f8M9Z0O5L._SL75_.jpg,,商品缩略图,data[].orderPage.records.orderItems.smallImageUrl,LX-72966FDD4C29,否,否,否,否,否,lx_small_image_url
orderStatus,string,是,,CANCELLED,,订单状态,data[].orderPage.records.orderStatus,LX-72966FDD4C29,否,否,否,是,否,lx_order_status
orderTotalAmount,number,是,,0,,订单总金额,data[].orderPage.records.orderTotalAmount,LX-72966FDD4C29,是,否,否,否,否,lx_order_total_amount
purchaseDate,string,是,,2022-05-07 00:00:00,,订购时间,data[].orderPage.records.purchaseDate,LX-72966FDD4C29,否,否,是,否,否,lx_purchase_date
regionName,string,是,,日本,,国家/地区名,data[].orderPage.records.regionName,LX-72966FDD4C29,否,否,否,否,否,lx_region_name
storeId,string,是,,31,,店铺id,data[].orderPage.records.storeId,LX-72966FDD4C29,否,否,否,否,否,lx_store_id
storeName,string,是,,非凡-JP,,店铺名,data[].orderPage.records.storeName,LX-72966FDD4C29,否,否,否,否,否,lx_store_name
size,number,是,,20,,,data[].orderPage.size,LX-72966FDD4C29,否,否,否,否,否,lx_size
total,number,是,,1,,,data[].orderPage.total,LX-72966FDD4C29,否,否,否,否,否,lx_total
promotionId,string,是,,04e2ce6b-c5b6-4244-8100-68b6502d90be,,活动id,data[].promotionId,LX-72966FDD4C29,否,否,否,否,否,lx_promotion_id
